Order_ID,Order_Date,Category,Sub_Category,Sales,Profit,Quantity,Region,Customer_Segment,Year,Month,Quarter,DayOfWeek,MonthYear,Profit_Margin
ORD_1430,2023-05-04,Furniture,Furnishings,687.37,127.41,1.0,East,Consumer,2023,5,2,Thursday,2023-05,18.54
ORD_1431,2023-07-08,Office Supplies,Labels,1526.18,394.39,3.0,West,Consumer,2023,7,3,Saturday,2023-07,25.84
ORD_1432,2023-06-17,Technology,Computers,124.72,16.91,4.0,South,Home Office,2023,6,2,Saturday,2023-06,13.56
ORD_1433,2023-09-29,Technology,Copiers,701.08,136.79,4.0,North,Consumer,2023,9,3,Friday,2023-09,19.51
ORD_1434,2022-04-09,Technology,Computers,982.91,147.87,1.0,South,Corporate,2022,4,2,Saturday,2022-04,15.04
ORD_1435,2023-06-04,Office Supplies,Paper,1587.12,262.45,3.0,South,Consumer,2023,6,2,Sunday,2023-06,16.54
ORD_1436,2022-04-01,Furniture,Chairs,1090.62,116.63,4.0,East,Corporate,2022,4,2,Friday,2022-04,10.69
ORD_1437,2023-01-30,Technology,Computers,1071.44,286.6,1.0,North,Consumer,2023,1,1,Monday,2023-01,26.75
ORD_1438,2023-08-05,Furniture,Furnishings,558.78,150.46,4.0,East,Home Office,2023,8,3,Saturday,2023-08,26.93
ORD_1439,2023-08-05,Technology,Computers,1962.16,335.24,4.0,North,Home Office,2023,8,3,Saturday,2023-08,17.09
ORD_1440,2023-02-11,Office Supplies,Art,578.71,58.34,4.0,North,Home Office,2023,2,1,Saturday,2023-02,10.08
ORD_1441,2022-03-23,Technology,Copiers,989.73,192.32,3.0,South,Home Office,2022,3,1,Wednesday,2022-03,19.43
ORD_1442,2022-02-17,Technology,Accessories,1186.9,298.68,3.0,North,Consumer,2022,2,1,Thursday,2022-02,25.16
ORD_1443,2022-05-27,Furniture,Chairs,1283.99,160.0,4.0,North,Corporate,2022,5,2,Friday,2022-05,12.46
ORD_1444,2022-10-14,Technology,Accessories,71.27,20.87,1.0,North,Corporate,2022,10,4,Friday,2022-10,29.28
ORD_1445,2022-11-16,Office Supplies,Labels,70.79,18.97,2.0,West,Consumer,2022,11,4,Wednesday,2022-11,26.8
ORD_1446,2022-10-30,Office Supplies,Paper,564.73,57.98,1.0,North,Home Office,2022,10,4,Sunday,2022-10,10.27
ORD_1447,2023-08-02,Office Supplies,Binders,1658.65,205.1,3.0,East,Consumer,2023,8,3,Wednesday,2023-08,12.37
ORD_1448,2022-07-07,Furniture,Chairs,147.37,7.58,4.0,South,Consumer,2022,7,3,Thursday,2022-07,5.14
ORD_1449,2023-06-19,Technology,Phones,1693.38,344.44,4.0,East,Corporate,2023,6,2,Monday,2023-06,20.34
ORD_1450,2023-08-07,Office Supplies,Art,820.14,54.54,3.0,North,Corporate,2023,8,3,Monday,2023-08,6.65
ORD_1451,2022-05-03,Furniture,Chairs,1398.53,72.06,3.0,West,Corporate,2022,5,2,Tuesday,2022-05,5.15
ORD_1452,2022-07-07,Furniture,Bookcases,1685.73,186.37,2.0,West,Corporate,2022,7,3,Thursday,2022-07,11.06
ORD_1453,2022-10-22,Office Supplies,Labels,1337.04,137.42,2.0,North,Home Office,2022,10,4,Saturday,2022-10,10.28
ORD_1454,2022-11-17,Office Supplies,Storage,53.83,10.54,3.0,East,Consumer,2022,11,4,Thursday,2022-11,19.58
ORD_1455,2022-11-09,Office Supplies,Labels,77.0,7.98,3.0,East,Corporate,2022,11,4,Wednesday,2022-11,10.36
ORD_1456,2022-01-10,Technology,Phones,1442.38,384.73,2.0,South,Corporate,2022,1,1,Monday,2022-01,26.67
ORD_1457,2022-01-22,Office Supplies,Binders,1430.77,365.75,4.0,West,Home Office,2022,1,1,Saturday,2022-01,25.56
ORD_1458,2022-10-17,Furniture,Bookcases,1552.94,183.02,3.0,West,Corporate,2022,10,4,Monday,2022-10,11.79
ORD_1459,2022-08-29,Technology,Accessories,550.38,82.89,1.0,West,Consumer,2022,8,3,Monday,2022-08,15.06
ORD_1460,2022-03-29,Office Supplies,Binders,559.58,126.88,3.0,West,Consumer,2022,3,1,Tuesday,2022-03,22.67
ORD_1461,2023-10-13,Office Supplies,Labels,1881.49,132.98,4.0,East,Consumer,2023,10,4,Friday,2023-10,7.07
ORD_1462,2023-09-04,Technology,Accessories,1134.32,302.45,4.0,West,Home Office,2023,9,3,Monday,2023-09,26.66
ORD_1463,2023-11-22,Technology,Phones,850.55,122.76,4.0,East,Consumer,2023,11,4,Wednesday,2023-11,14.43
ORD_1464,2023-09-24,Office Supplies,Binders,1133.61,320.29,1.0,North,Corporate,2023,9,3,Sunday,2023-09,28.25
ORD_1465,2023-06-20,Technology,Accessories,515.92,138.72,1.0,South,Home Office,2023,6,2,Tuesday,2023-06,26.89
ORD_1466,2023-12-24,Furniture,Furnishings,1408.06,175.32,1.0,South,Consumer,2023,12,4,Sunday,2023-12,12.45
ORD_1467,2023-07-07,Office Supplies,Paper,726.5,210.1,4.0,North,Home Office,2023,7,3,Friday,2023-07,28.92
ORD_1468,2022-01-13,Office Supplies,Storage,745.93,47.06,1.0,West,Consumer,2022,1,1,Thursday,2022-01,6.31
ORD_1469,2022-06-15,Furniture,Furnishings,1702.19,175.32,1.0,North,Corporate,2022,6,2,Wednesday,2022-06,10.3
ORD_1470,2022-06-11,Office Supplies,Paper,1594.52,380.3,1.0,East,Home Office,2022,6,2,Saturday,2022-06,23.85
ORD_1471,2023-06-24,Office Supplies,Storage,638.1,134.77,1.0,South,Corporate,2023,6,2,Saturday,2023-06,21.12
ORD_1472,2023-06-09,Office Supplies,Paper,1781.53,217.08,3.0,East,Consumer,2023,6,2,Friday,2023-06,12.19
ORD_1473,2023-07-12,Office Supplies,Binders,1092.17,81.88,2.0,East,Consumer,2023,7,3,Wednesday,2023-07,7.5
ORD_1474,2023-11-06,Office Supplies,Binders,48.46,3.93,2.0,East,Home Office,2023,11,4,Monday,2023-11,8.11
ORD_1475,2023-06-25,Technology,Computers,1066.57,212.02,4.0,North,Consumer,2023,6,2,Sunday,2023-06,19.88
ORD_1476,2022-06-05,Office Supplies,Art,801.32,192.78,3.0,South,Home Office,2022,6,2,Sunday,2022-06,24.06
ORD_1477,2023-11-24,Furniture,Furnishings,271.72,71.81,2.0,West,Home Office,2023,11,4,Friday,2023-11,26.43
ORD_1478,2023-05-16,Technology,Computers,741.79,70.79,3.0,East,Consumer,2023,5,2,Tuesday,2023-05,9.54
ORD_1479,2023-06-12,Technology,Computers,454.29,95.61,4.0,South,Home Office,2023,6,2,Monday,2023-06,21.05
ORD_1480,2023-04-02,Furniture,Furnishings,1101.28,297.14,3.0,South,Home Office,2023,4,2,Sunday,2023-04,26.98
ORD_1481,2022-02-28,Furniture,Bookcases,1562.95,257.1,2.0,South,Home Office,2022,2,1,Monday,2022-02,16.45
ORD_1482,2022-03-20,Furniture,Chairs,1875.38,376.62,1.0,South,Home Office,2022,3,1,Sunday,2022-03,20.08
ORD_1483,2023-08-31,Office Supplies,Art,1916.0,524.1475,1.0,South,Corporate,2023,8,3,Thursday,2023-08,27.36
ORD_1484,2023-07-25,Technology,Accessories,1126.97,275.24,1.0,West,Home Office,2023,7,3,Tuesday,2023-07,24.42
ORD_1485,2022-12-05,Office Supplies,Paper,1248.6,306.32,1.0,North,Consumer,2022,12,4,Monday,2022-12,24.53
ORD_1486,2023-05-06,Furniture,Furnishings,1275.55,187.56,4.0,East,Consumer,2023,5,2,Saturday,2023-05,14.7
ORD_1487,2023-07-13,Technology,Copiers,681.31,157.55,1.0,North,Consumer,2023,7,3,Thursday,2023-07,23.12
ORD_1488,2022-12-27,Office Supplies,Binders,1383.29,390.99,4.0,North,Corporate,2022,12,4,Tuesday,2022-12,28.27
ORD_1489,2023-07-27,Furniture,Tables,610.81,146.76,4.0,West,Consumer,2023,7,3,Thursday,2023-07,24.03
ORD_1490,2022-07-29,Office Supplies,Labels,1245.61,351.47,2.0,West,Corporate,2022,7,3,Friday,2022-07,28.22
ORD_1491,2022-04-03,Office Supplies,Labels,922.61,175.5,2.0,South,Consumer,2022,4,2,Sunday,2022-04,19.02
ORD_1492,2022-02-19,Technology,Copiers,1688.86,498.72,1.0,North,Home Office,2022,2,1,Saturday,2022-02,29.53
ORD_1493,2023-11-27,Office Supplies,Paper,401.88,115.68,4.0,South,Home Office,2023,11,4,Monday,2023-11,28.78
ORD_1494,2022-01-19,Office Supplies,Paper,446.04,73.48,2.0,North,Home Office,2022,1,1,Wednesday,2022-01,16.47
ORD_1495,2023-07-25,Office Supplies,Binders,1962.54,191.4,3.0,East,Corporate,2023,7,3,Tuesday,2023-07,9.75
ORD_1496,2022-09-04,Furniture,Bookcases,796.46,229.56,2.0,South,Consumer,2022,9,3,Sunday,2022-09,28.82
ORD_1497,2023-08-16,Office Supplies,Art,502.21,105.54,3.0,North,Corporate,2023,8,3,Wednesday,2023-08,21.02
ORD_1498,2023-07-02,Office Supplies,Labels,1002.8,53.17,2.0,East,Corporate,2023,7,3,Sunday,2023-07,5.3
ORD_1499,2022-11-18,Technology,Accessories,101.65,25.62,4.0,North,Home Office,2022,11,4,Friday,2022-11,25.2
ORD_1500,2023-10-15,Office Supplies,Labels,499.16,75.22,4.0,East,Corporate,2023,10,4,Sunday,2023-10,15.07
ORD_1501,2022-05-09,Furniture,Tables,801.69,224.38,3.0,South,Consumer,2022,5,2,Monday,2022-05,27.99
ORD_1502,2023-08-29,Furniture,Bookcases,749.73,111.05,1.0,North,Home Office,2023,8,3,Tuesday,2023-08,14.81
ORD_1503,2023-11-16,Furniture,Bookcases,1158.47,161.35,2.0,South,Consumer,2023,11,4,Thursday,2023-11,13.93
ORD_1504,2022-02-27,Furniture,Bookcases,837.05,219.16,1.0,West,Consumer,2022,2,1,Sunday,2022-02,26.18
ORD_1505,2022-07-12,Technology,Computers,1681.23,400.04,1.0,East,Corporate,2022,7,3,Tuesday,2022-07,23.79
ORD_1506,2023-10-13,Office Supplies,Labels,457.53,72.22,4.0,South,Home Office,2023,10,4,Friday,2023-10,15.78
ORD_1507,2023-12-01,Furniture,Bookcases,659.41,171.39,1.0,North,Home Office,2023,12,4,Friday,2023-12,25.99
ORD_1508,2022-05-12,Technology,Accessories,1693.24,254.38,2.0,North,Corporate,2022,5,2,Thursday,2022-05,15.02
ORD_1509,2023-01-03,Technology,Computers,417.31,82.54,1.0,North,Home Office,2023,1,1,Tuesday,2023-01,19.78
ORD_1510,2022-09-28,Office Supplies,Art,1275.72,179.99,2.0,North,Consumer,2022,9,3,Wednesday,2022-09,14.11
ORD_1511,2022-07-08,Furniture,Bookcases,199.16,51.12,3.0,South,Corporate,2022,7,3,Friday,2022-07,25.67
ORD_1512,2023-03-09,Furniture,Furnishings,711.68,182.33,2.0,North,Consumer,2023,3,1,Thursday,2023-03,25.62
ORD_1513,2023-11-12,Technology,Phones,84.77,6.95,2.0,East,Consumer,2023,11,4,Sunday,2023-11,8.2
ORD_1514,2023-11-11,Furniture,Furnishings,1049.8,66.83,2.0,North,Home Office,2023,11,4,Saturday,2023-11,6.37
ORD_1515,2022-12-08,Office Supplies,Labels,614.85,66.16,3.0,North,Corporate,2022,12,4,Thursday,2022-12,10.76
ORD_1516,2022-12-09,Technology,Accessories,1284.86,197.85,1.0,West,Corporate,2022,12,4,Friday,2022-12,15.4
ORD_1517,2022-07-04,Office Supplies,Labels,1428.12,363.02,2.0,West,Home Office,2022,7,3,Monday,2022-07,25.42
ORD_1518,2022-08-01,Technology,Computers,817.44,85.93,2.0,West,Consumer,2022,8,3,Monday,2022-08,10.51
ORD_1519,2022-02-01,Furniture,Furnishings,166.13,30.92,2.0,North,Corporate,2022,2,1,Tuesday,2022-02,18.61
ORD_1520,2023-12-27,Technology,Computers,1171.71,337.52,2.0,East,Consumer,2023,12,4,Wednesday,2023-12,28.81
ORD_1521,2022-07-10,Technology,Phones,268.58,51.04,1.0,East,Home Office,2022,7,3,Sunday,2022-07,19.0
ORD_1522,2022-04-06,Furniture,Chairs,903.14,81.06,3.0,North,Home Office,2022,4,2,Wednesday,2022-04,8.98
ORD_1523,2023-09-30,Office Supplies,Paper,252.84,20.55,1.0,East,Consumer,2023,9,3,Saturday,2023-09,8.13
ORD_1524,2022-09-19,Office Supplies,Storage,113.27,9.69,2.0,South,Consumer,2022,9,3,Monday,2022-09,8.55
ORD_1525,2022-04-19,Technology,Phones,1405.33,325.7,3.0,North,Consumer,2022,4,2,Tuesday,2022-04,23.18
ORD_1526,2022-05-08,Furniture,Bookcases,970.18,171.4,4.0,South,Corporate,2022,5,2,Sunday,2022-05,17.67
ORD_1527,2022-09-27,Furniture,Bookcases,1566.52,127.04,2.0,West,Consumer,2022,9,3,Tuesday,2022-09,8.11
ORD_1528,2022-06-17,Technology,Copiers,1122.37,196.72,2.0,North,Consumer,2022,6,2,Friday,2022-06,17.53
ORD_1529,2022-08-28,Furniture,Chairs,1439.72,382.48,1.0,South,Corporate,2022,8,3,Sunday,2022-08,26.57
ORD_1530,2022-03-30,Technology,Accessories,799.14,66.27,2.0,South,Home Office,2022,3,1,Wednesday,2022-03,8.29
ORD_1531,2023-06-03,Technology,Computers,1744.11,380.52,1.0,West,Home Office,2023,6,2,Saturday,2023-06,21.82
ORD_1532,2023-05-15,Technology,Computers,1667.33,461.05,2.0,South,Consumer,2023,5,2,Monday,2023-05,27.65
ORD_1533,2022-05-20,Furniture,Furnishings,582.39,73.79,3.0,East,Corporate,2022,5,2,Friday,2022-05,12.67
ORD_1534,2022-02-28,Furniture,Chairs,1468.07,221.87,2.0,East,Corporate,2022,2,1,Monday,2022-02,15.11
ORD_1535,2023-07-13,Office Supplies,Paper,1374.03,182.9,2.0,North,Consumer,2023,7,3,Thursday,2023-07,13.31
ORD_1536,2022-08-03,Furniture,Furnishings,1346.24,280.11,2.0,North,Corporate,2022,8,3,Wednesday,2022-08,20.81
ORD_1537,2023-12-15,Furniture,Furnishings,1980.82,260.11,3.0,East,Consumer,2023,12,4,Friday,2023-12,13.13
ORD_1538,2022-11-21,Office Supplies,Labels,1954.44,148.11,2.0,South,Corporate,2022,11,4,Monday,2022-11,7.58
ORD_1539,2023-11-20,Furniture,Chairs,387.73,75.82,1.0,South,Home Office,2023,11,4,Monday,2023-11,19.55
ORD_1540,2023-05-29,Technology,Accessories,418.61,71.48,4.0,South,Corporate,2023,5,2,Monday,2023-05,17.08
ORD_1541,2023-05-10,Office Supplies,Binders,1211.24,83.87,1.0,West,Home Office,2023,5,2,Wednesday,2023-05,6.92
ORD_1542,2023-01-02,Furniture,Tables,1394.64,229.43,3.0,West,Corporate,2023,1,1,Monday,2023-01,16.45
ORD_1543,2022-03-14,Furniture,Tables,1410.55,202.15,3.0,East,Corporate,2022,3,1,Monday,2022-03,14.33
ORD_1544,2023-03-28,Furniture,Bookcases,549.48,109.58,1.0,East,Home Office,2023,3,1,Tuesday,2023-03,19.94
ORD_1545,2023-07-14,Office Supplies,Paper,318.11,91.04,2.0,East,Home Office,2023,7,3,Friday,2023-07,28.62
ORD_1546,2023-03-25,Office Supplies,Art,1405.27,309.2,4.0,East,Consumer,2023,3,1,Saturday,2023-03,22.0
ORD_1547,2023-02-24,Technology,Phones,1088.56,310.14,2.0,East,Consumer,2023,2,1,Friday,2023-02,28.49
ORD_1548,2023-10-19,Office Supplies,Binders,1481.42,153.57,2.0,West,Corporate,2023,10,4,Thursday,2023-10,10.37
ORD_1549,2022-05-07,Technology,Computers,660.82,180.08,1.0,East,Home Office,2022,5,2,Saturday,2022-05,27.25
ORD_1550,2022-09-05,Technology,Copiers,874.46,201.88,2.0,South,Consumer,2022,9,3,Monday,2022-09,23.09
ORD_1551,2023-11-11,Technology,Phones,1344.64,302.84,1.0,North,Consumer,2023,11,4,Saturday,2023-11,22.52
ORD_1552,2023-07-29,Furniture,Bookcases,109.54,30.44,4.0,East,Consumer,2023,7,3,Saturday,2023-07,27.79
ORD_1553,2022-03-02,Office Supplies,Labels,163.52,45.42,3.0,West,Home Office,2022,3,1,Wednesday,2022-03,27.78
ORD_1554,2022-10-31,Office Supplies,Binders,1198.22,238.09,2.0,North,Corporate,2022,10,4,Monday,2022-10,19.87
ORD_1555,2023-11-17,Office Supplies,Storage,992.07,119.87,4.0,North,Corporate,2023,11,4,Friday,2023-11,12.08
ORD_1556,2023-11-22,Office Supplies,Paper,514.18,152.67,4.0,West,Corporate,2023,11,4,Wednesday,2023-11,29.69
ORD_1557,2023-01-04,Furniture,Chairs,420.37,105.06,3.0,South,Consumer,2023,1,1,Wednesday,2023-01,24.99
ORD_1558,2023-03-21,Office Supplies,Labels,1336.26,329.85,1.0,West,Home Office,2023,3,1,Tuesday,2023-03,24.68
ORD_1559,2022-09-09,Technology,Copiers,1668.95,291.83,2.0,North,Consumer,2022,9,3,Friday,2022-09,17.49
ORD_1560,2022-05-19,Technology,Copiers,844.59,147.82,4.0,West,Consumer,2022,5,2,Thursday,2022-05,17.5
ORD_1561,2022-03-29,Furniture,Furnishings,1184.56,179.94,3.0,South,Home Office,2022,3,1,Tuesday,2022-03,15.19
ORD_1562,2023-01-20,Furniture,Bookcases,1428.79,75.54,1.0,West,Corporate,2023,1,1,Friday,2023-01,5.29
ORD_1563,2022-01-21,Furniture,Furnishings,1037.68,255.92,4.0,West,Home Office,2022,1,1,Friday,2022-01,24.66
ORD_1564,2022-03-10,Technology,Phones,1654.71,267.32,4.0,East,Home Office,2022,3,1,Thursday,2022-03,16.16
ORD_1565,2022-06-02,Office Supplies,Paper,720.2,99.71,4.0,East,Home Office,2022,6,2,Thursday,2022-06,13.84
ORD_1566,2022-11-10,Office Supplies,Labels,660.22,91.51,2.0,North,Consumer,2022,11,4,Thursday,2022-11,13.86
ORD_1567,2023-07-01,Furniture,Chairs,1808.08,125.5,1.0,North,Corporate,2023,7,3,Saturday,2023-07,6.94
ORD_1568,2023-04-16,Furniture,Tables,1591.03,431.32,4.0,South,Home Office,2023,4,2,Sunday,2023-04,27.11
ORD_1569,2023-11-08,Office Supplies,Paper,36.37,4.51,3.0,North,Consumer,2023,11,4,Wednesday,2023-11,12.4
ORD_1570,2022-09-04,Office Supplies,Art,466.9,37.07,1.0,South,Consumer,2022,9,3,Sunday,2022-09,7.94
ORD_1571,2022-10-16,Office Supplies,Labels,1467.48,262.29,2.0,West,Consumer,2022,10,4,Sunday,2022-10,17.87
ORD_1572,2023-10-12,Office Supplies,Storage,1467.5,396.84,2.0,North,Home Office,2023,10,4,Thursday,2023-10,27.04
ORD_1573,2022-09-04,Office Supplies,Paper,431.67,55.15,3.0,North,Corporate,2022,9,3,Sunday,2022-09,12.78
ORD_1574,2023-08-07,Technology,Accessories,677.99,160.92,4.0,North,Consumer,2023,8,3,Monday,2023-08,23.73
ORD_1575,2022-11-26,Furniture,Bookcases,1510.19,404.53,3.0,South,Home Office,2022,11,4,Saturday,2022-11,26.79
ORD_1576,2022-04-03,Office Supplies,Paper,415.3,54.77,1.0,South,Home Office,2022,4,2,Sunday,2022-04,13.19
ORD_1577,2022-10-22,Furniture,Furnishings,1215.22,96.37,1.0,South,Corporate,2022,10,4,Saturday,2022-10,7.93
ORD_1578,2022-01-07,Furniture,Bookcases,237.43,57.27,3.0,West,Consumer,2022,1,1,Friday,2022-01,24.12
ORD_1579,2023-06-21,Technology,Phones,1555.21,315.45,3.0,North,Consumer,2023,6,2,Wednesday,2023-06,20.28
ORD_1580,2023-01-15,Technology,Accessories,1772.38,186.94,2.0,South,Consumer,2023,1,1,Sunday,2023-01,10.55
ORD_1581,2023-05-20,Office Supplies,Art,1397.58,332.85,1.0,West,Consumer,2023,5,2,Saturday,2023-05,23.82
ORD_1582,2023-02-17,Technology,Copiers,673.92,167.06,2.0,North,Home Office,2023,2,1,Friday,2023-02,24.79
ORD_1583,2023-06-26,Office Supplies,Paper,1766.29,294.22,1.0,East,Corporate,2023,6,2,Monday,2023-06,16.66
ORD_1584,2023-06-02,Technology,Copiers,414.91,27.69,2.0,South,Home Office,2023,6,2,Friday,2023-06,6.67
ORD_1585,2022-02-18,Furniture,Furnishings,1936.45,129.05,1.0,East,Corporate,2022,2,1,Friday,2022-02,6.66
ORD_1586,2022-08-09,Office Supplies,Labels,1609.59,254.91,4.0,North,Corporate,2022,8,3,Tuesday,2022-08,15.84
ORD_1587,2022-02-09,Furniture,Bookcases,448.02,61.66,4.0,North,Home Office,2022,2,1,Wednesday,2022-02,13.76
ORD_1588,2023-04-24,Office Supplies,Art,933.83,215.42,2.0,North,Home Office,2023,4,2,Monday,2023-04,23.07
ORD_1589,2022-12-14,Office Supplies,Storage,1664.42,433.72,1.0,North,Corporate,2022,12,4,Wednesday,2022-12,26.06
ORD_1590,2022-07-20,Furniture,Furnishings,1101.35,73.37,4.0,West,Corporate,2022,7,3,Wednesday,2022-07,6.66
ORD_1591,2023-05-15,Furniture,Furnishings,1505.98,377.62,2.0,East,Home Office,2023,5,2,Monday,2023-05,25.07
ORD_1592,2022-04-02,Furniture,Bookcases,1244.74,293.22,3.0,East,Home Office,2022,4,2,Saturday,2022-04,23.56
ORD_1593,2023-07-30,Office Supplies,Labels,325.77,37.32,3.0,West,Corporate,2023,7,3,Sunday,2023-07,11.46
ORD_1594,2023-03-21,Furniture,Chairs,1268.46,113.04,2.0,East,Home Office,2023,3,1,Tuesday,2023-03,8.91
ORD_1595,2023-08-29,Office Supplies,Storage,378.89,75.76,2.0,West,Corporate,2023,8,3,Tuesday,2023-08,20.0
ORD_1596,2023-01-31,Technology,Accessories,1120.28,219.76,2.0,North,Corporate,2023,1,1,Tuesday,2023-01,19.62
ORD_1597,2023-05-20,Technology,Computers,1917.41,302.51,2.0,North,Home Office,2023,5,2,Saturday,2023-05,15.78
ORD_1598,2022-06-05,Office Supplies,Storage,1276.38,167.37,1.0,East,Corporate,2022,6,2,Sunday,2022-06,13.11
ORD_1599,2023-03-13,Office Supplies,Labels,1312.87,336.02,2.0,North,Home Office,2023,3,1,Monday,2023-03,25.59
ORD_1600,2022-12-06,Technology,Accessories,383.57,27.65,1.0,South,Consumer,2022,12,4,Tuesday,2022-12,7.21
ORD_1601,2023-08-31,Furniture,Chairs,526.56,30.76,1.0,North,Home Office,2023,8,3,Thursday,2023-08,5.84
ORD_1602,2022-08-05,Furniture,Furnishings,87.57,18.98,2.0,South,Corporate,2022,8,3,Friday,2022-08,21.67
ORD_1603,2022-03-18,Technology,Copiers,657.33,180.92,4.0,West,Corporate,2022,3,1,Friday,2022-03,27.52
ORD_1604,2023-11-19,Office Supplies,Storage,1627.3,368.92,2.0,North,Home Office,2023,11,4,Sunday,2023-11,22.67
ORD_1605,2022-12-31,Furniture,Bookcases,1604.68,350.73,3.0,North,Home Office,2022,12,4,Saturday,2022-12,21.86
ORD_1606,2023-04-04,Technology,Accessories,615.02,79.66,3.0,North,Consumer,2023,4,2,Tuesday,2023-04,12.95
ORD_1607,2023-05-16,Technology,Computers,1136.7,145.72,4.0,North,Corporate,2023,5,2,Tuesday,2023-05,12.82
ORD_1608,2022-07-26,Office Supplies,Binders,1415.26,180.08,3.0,South,Home Office,2022,7,3,Tuesday,2022-07,12.72
ORD_1609,2022-05-18,Office Supplies,Storage,1877.44,288.57,1.0,North,Consumer,2022,5,2,Wednesday,2022-05,15.37
ORD_1610,2023-07-27,Furniture,Chairs,1515.89,243.41,2.0,North,Consumer,2023,7,3,Thursday,2023-07,16.06
ORD_1611,2023-06-24,Technology,Accessories,1857.08,524.1475,3.0,East,Home Office,2023,6,2,Saturday,2023-06,28.22
ORD_1612,2022-04-23,Technology,Phones,1991.31,524.1475,4.0,West,Corporate,2022,4,2,Saturday,2022-04,26.32
ORD_1613,2022-06-04,Furniture,Tables,116.16,19.01,2.0,North,Corporate,2022,6,2,Saturday,2022-06,16.37
ORD_1614,2023-07-25,Office Supplies,Storage,343.04,60.06,1.0,North,Consumer,2023,7,3,Tuesday,2023-07,17.51
ORD_1615,2022-09-17,Furniture,Tables,557.82,49.68,4.0,East,Home Office,2022,9,3,Saturday,2022-09,8.91
ORD_1616,2023-03-10,Office Supplies,Binders,1338.84,347.22,2.0,South,Corporate,2023,3,1,Friday,2023-03,25.93
ORD_1617,2022-04-28,Furniture,Bookcases,351.15,57.38,4.0,South,Corporate,2022,4,2,Thursday,2022-04,16.34
ORD_1618,2023-03-14,Office Supplies,Storage,1281.67,369.61,1.0,West,Home Office,2023,3,1,Tuesday,2023-03,28.84
ORD_1619,2023-12-22,Technology,Computers,1408.25,93.83,2.0,South,Home Office,2023,12,4,Friday,2023-12,6.66
ORD_1620,2022-06-04,Office Supplies,Storage,430.35,114.37,3.0,East,Home Office,2022,6,2,Saturday,2022-06,26.58
ORD_1621,2023-04-10,Technology,Phones,1994.5,114.7,2.0,North,Home Office,2023,4,2,Monday,2023-04,5.75
ORD_1622,2023-01-01,Technology,Phones,935.37,244.92,2.0,South,Home Office,2023,1,1,Sunday,2023-01,26.18
ORD_1623,2022-12-16,Furniture,Bookcases,797.96,173.42,2.0,East,Home Office,2022,12,4,Friday,2022-12,21.73
ORD_1624,2022-10-03,Office Supplies,Storage,1580.92,243.55,2.0,West,Corporate,2022,10,4,Monday,2022-10,15.41
ORD_1625,2023-09-30,Office Supplies,Art,882.53,161.04,1.0,East,Home Office,2023,9,3,Saturday,2023-09,18.25
ORD_1626,2022-03-01,Technology,Computers,1264.86,132.72,4.0,West,Home Office,2022,3,1,Tuesday,2022-03,10.49
ORD_1627,2022-03-27,Furniture,Furnishings,1351.25,88.7,1.0,South,Home Office,2022,3,1,Sunday,2022-03,6.56
ORD_1628,2022-04-06,Office Supplies,Binders,1660.34,376.35,2.0,West,Consumer,2022,4,2,Wednesday,2022-04,22.67
ORD_1629,2022-04-22,Office Supplies,Binders,1015.96,87.39,3.0,South,Corporate,2022,4,2,Friday,2022-04,8.6
ORD_1630,2023-03-15,Technology,Phones,889.08,263.22,2.0,West,Consumer,2023,3,1,Wednesday,2023-03,29.61
ORD_1631,2023-01-06,Office Supplies,Paper,389.54,53.28,2.0,South,Consumer,2023,1,1,Friday,2023-01,13.68
ORD_1632,2023-06-09,Technology,Computers,634.61,117.09,3.0,East,Consumer,2023,6,2,Friday,2023-06,18.45
ORD_1633,2023-03-23,Office Supplies,Storage,1050.29,176.15,1.0,South,Corporate,2023,3,1,Thursday,2023-03,16.77
ORD_1634,2023-03-15,Technology,Copiers,729.19,193.2,2.0,North,Home Office,2023,3,1,Wednesday,2023-03,26.5
ORD_1635,2022-08-17,Furniture,Furnishings,260.74,25.84,1.0,West,Home Office,2022,8,3,Wednesday,2022-08,9.91
ORD_1636,2022-05-12,Furniture,Chairs,1030.67,275.6,2.0,South,Home Office,2022,5,2,Thursday,2022-05,26.74
ORD_1637,2022-04-30,Furniture,Chairs,1326.72,113.18,2.0,South,Consumer,2022,4,2,Saturday,2022-04,8.53
ORD_1638,2023-12-21,Office Supplies,Storage,445.23,42.61,2.0,West,Consumer,2023,12,4,Thursday,2023-12,9.57
ORD_1639,2023-01-22,Office Supplies,Paper,1573.43,178.11,2.0,South,Home Office,2023,1,1,Sunday,2023-01,11.32
ORD_1640,2022-11-04,Furniture,Bookcases,1691.79,421.22,2.0,East,Home Office,2022,11,4,Friday,2022-11,24.9
ORD_1641,2023-01-18,Furniture,Bookcases,444.23,119.28,3.0,West,Consumer,2023,1,1,Wednesday,2023-01,26.85
ORD_1642,2023-12-18,Furniture,Bookcases,1204.56,76.34,4.0,East,Corporate,2023,12,4,Monday,2023-12,6.34
ORD_1643,2022-11-24,Furniture,Chairs,708.93,52.07,2.0,West,Home Office,2022,11,4,Thursday,2022-11,7.34
ORD_1644,2022-04-21,Furniture,Bookcases,590.01,60.11,2.0,North,Consumer,2022,4,2,Thursday,2022-04,10.19
